respondent_idx,mds_dim1,mds_dim2,party,ingroup_text
609,0.24293204990569908,0.004605102941273986,Other,"Jsou liberálně, levicově zaměření. Myslí na klimatickou krizi a jak ji zastavit. Myslí na práva všech znevýhodněných lidí (jako jsou lidé jiné rasy, LGBTQ+, fyzicky či mentálně postižení lidé atd.). Bojují za práva žen. Podporují městskou hromadnou dopravu, nikoly auta na spalovací motory. Jde jim o světový mír, nikoli ego. Jsou proti privatizaci."
610,-0.7176435386523485,-0.18563220587652035,ANO,Nebavim se s lidmi o politice a je mi jedno jakou stranu kdo protezuje
611,-0.60277775493349,0.20999413026131694,ANO,Vidí sami jak se věci mají a nemusím je o ničem přesvedčovat
612,-0.737306702202137,0.28721048319864206,Pirati,"Opět stejná odpověď, nikoho nesoudim. "
613,-0.7158040768085485,0.21383763010775642,ANO,Určitě bych to s nimi probral 
615,-0.6339330787647288,0.075136482345774,SPD,Volí stejnou stranu jako já. Máme stejné nebo podobné názory na některé politiky. Máme stejné nebo podobné názory co se týče bodů v programu dané strany. Chtěli bychom stejné změny jaké nabízí daná strana.
616,0.1293521189674667,-0.45299999920754025,ANO,"nesnáší narcizmus vedení ODS, odradilo je především antibabišovké chování a lží a polopravd o skvělých výsledcích jejich vlády.  Jejich zveličování a naopak zametání a zlehčování průšvihů, které se dějí bez ohledu na stranickou příslušnost,ale podle toho jak se hodí, teď. 
Nesnáší utajování rozhodnutí návrhů vlády na poslední chvíli např. poslední poviný den a dokonce  v posledních minutách dne, je odporné vsouvání nenápadných vět do ustanovení a taktéž na poslední chvíli. To ovlivní průběh parlamentních jednání. Vadí naivita při těchto krocích. tomu se lidé opravdu smějí.
Odsuzuje parlamentní křivárny směřující k dosažení průchodu vládních návrhů. Vadí ukončení TV vysílání ze sněmovny. Všichní voliči by měli mít přehled- pokud je to zajímá - jak probíhá jednání v parlamentu. Koalice před volbou mohou zůstat, ale je nutné vyloučit po volbách strany které nedosáhly 5 %. Proč se má účastnit vlády? a do opozice zahnat strany s výrazně lepšími výsledky, které vyjadřují vůli voličů. Nespravedlivé od prvního pohledu.
Stydí se před světem s nesuverenitou vládních zástupců vůči EU. tzv. vlezdoprdelizmus za každou cenu, jen když to potěší vedení EU. Kde je národní suverenita a bystrý pohled na světový vývoj jak geopolitický tak přírodní a v neposlední řadě ekonomický.
"
617,0.1037149673240647,-0.7514481816519311,Unknown,Libertariani a svobodné smýšlející lide
618,-0.6459976537862466,-0.10705451880095747,ANO,"Chtějí slušné politiky, které zajímá, co jejich voliči potřebují, co je dobré pro ČR."
620,0.36051458859788577,-0.44912151988474913,ANO,Jsou mi sympatičtí a rád bych s nimi diskutoval
621,-0.4272930930377012,0.5386186769018505,ANO,Mají stejný politický názor.
622,0.5024031854390171,0.40091062260117355,Other,"Stejně jako sebe, nezávislí. Schopní si utvořit vlastní názor, nepodléhat davu."
623,-0.7783158758265322,0.0985501548920739,STAN,"Spíše liberálního smýšlení, váží si demokratických hodnot a svobod."
624,0.7344932724402139,0.12245263769338936,Unknown,Lidem se názory vybrat nedají 
625,-0.3873834356981207,0.5949118779276316,STAN,Mají zájem aby naše země někam směřovala a nebyla v područí jiných.
626,0.35704066556328523,-0.2519483550052884,Unknown,Obyčejní průměrní tolerantní lidé
627,0.5271819311162619,-0.4058161400185454,ANO,"Jsou sympatický, žádné hádky, rozumíme si"
628,0.5762075923746729,-0.4635311156793033,Unknown,Neřeším to s lidmi se moc nebavím
629,-0.39791248613568087,-0.526241106182636,ANO,"Nevím, souhlasím s jejich názory i když ne se všemi "
630,0.41419451760676546,0.4779432101729322,STAN,"jsou otevření změnám, liberální, demokratičtí, nepotrpí si na předsudky, chtějí prosperitu "
631,-0.19949715222615796,0.5915760942738615,Unknown,"podobné typy jako já, o politiku se příliš nezajímají"
632,0.3535710416880437,0.5775075954217535,Other,"Jsem pravičák, konzervativec a demokrat (nikoliv liberální, což je maska pro neomarxismus) a z toho vyplývá vše. Omezit úlohu státu, dát víc rozhodovacích pravomocí (a také zodpovědnosti) jednotlivcům. Neexperimentovat s multikulti, hlídat vnější hranice EU, zastavit migraci, nepřizpůsobivé migranty zavřít do detenčních táborů nebo vyhostit. Nevymýšlet 256 pohlaví, zelenou likvidaci evropské ekonomiky a další nesmysly, které vyplývají bohužel z blahobytu, ve kterém žijeme, a jejich strůjci už neví, co by roupama vymýšleli. "
633,0.6135601633778083,0.07823067604091907,STAN,"Každý ma svůj názor, nesoudím lidi podle politických názorů. "
634,-0.04539065504935729,-0.3428182511028053,ANO,"JSOU VETŠINOU ASI TAK STAŘÍ JAKO JÁ, MLADÍ MAJÍ ODLIŠNÉ ZKUŠENOSTI"
635,0.28170484327222345,-0.7269163963441839,Other,"Nevim,  nedokážu popsat takovou osobu"
636,0.5337600435760258,0.560309450407107,Unknown,"Vycházím s lidmi a je to každého věc jakou si zvolí stranu, takže máme k sobě respekt nemáme k sobě zlost ohledně politických stran"
637,-0.17223305529172456,0.24013539614345145,ANO,"Lidé kteří vidí ze momentální vláda myslí jen sama na sebe a Ukrajinu, ale na občany ČR vůbec "
638,-0.315312654151691,-0.20118821867868583,ANO,"jsou to lidi, kteří akceptují názory ostatních a nikomu nevnucují názory svoji, dokážou vést klidnou diskuzi bez nervů a urážek"
639,-0.053417894789115836,-0.7685160065473109,ANO,"Bez komentáře,nechci se vyjadřovat"
640,-0.2154251447473815,0.7152178673781248,ANO,"Střední vzdělání, problémy před rokem 1989"
641,-0.4268981448706648,-0.36512951422507794,SPD,Orientují se v politice a mají rozumné názory
642,0.04642986001710337,-0.6609894698800766,Unknown,"Lidé vážící si svobody, demokracie a možnosti vlastního projevu, rádi cestují a využívají možnosti EU"
643,-0.1510881617090621,0.01583754593786874,Unknown,"Lidé, kteří jsou v klidu, necpou nuceně nikomu své názory. Respektující i odlišné lidi, nepřemlouvající ale žádající respekt od jiných"
644,0.6370761422982615,0.40184259380733206,Unknown,"Progresivní člověk,  který věří na demokracie "
645,0.7297316834805158,-0.09805547198813297,ANO,S těmi lidmi se dokážu o politické situaci bavit a je to bez problémů.
646,0.07013141289689147,-0.08529069171994445,ANO,Jsou to lidé podobného myšlení jako já.
647,0.07740893889689099,-0.149282794528044,ANO,"lidé, kteří """"vyrůstali na stejné vlně"""", mají vztah k tradičním hodnotám, dokáží rozlišit lži a podsouvání """"správných názorů, mají za sebou život , který je držel při zemi ."
648,0.597384412468493,-0.22685630876703203,ANO,"Lidé v podobném věku, s podobnými životními zkušenostmi, přemýšlejícími o budoucnosti."
650,0.5206853277422375,-0.3426543728853952,Unknown,Jsou sobestacni a nevoli stranu podle toho kolik jim přidá penez
651,0.6214489509523667,0.3248960959112513,ODS,"o politice má přehled, ale příliš ji neřeší"
652,0.3742919869129549,-0.5713158958418246,Unknown,"Nevím, jak bych tyto lidi popsala."
653,0.3425019466324976,-0.6111732448989028,ANO,"Nic konkrétního, nevím co uvést."
654,0.6522683601614347,-0.047417685758611335,ANO,"Lidé uvažující reálně, bez utopistických a  nereálných názorů."
655,0.4777322037808205,0.12115731046215611,STAN,že jsou stejného zaměření a postojů jako já
656,-0.36822982031638174,0.18797468319526514,KSCM,"Jsou to lidé s nadhledem, selským rozumem a letitými zkušenostmi"
657,-0.3661856227480093,-0.47717791921515845,ANO,"Jsou konzervativnější, nemají rádi extrémy, preferují spíše stabilnější politickou scénu s několika málo stranami v PS. "
658,0.3373573267735177,0.37592709993401735,KDU-CSL,"Mluví mi z duše, je tu souznění, mají rozumný názor, jsou moudří, jsou shovívaví k jinému názoru. Rozhodně nevytváření pnutí a neživí antipatie vůči lidem jiného názoru."
659,0.09214269556341406,-0.6098282303226121,SPD,"Lidi s názorem, za kterým si stojí."
660,0.4989128371454368,-0.011824260214648332,Unknown,"Takové lidi se zajímají o polickou situaci v zemi ne nějak extra, ale povědomí mají. K volbám, ale nechodí, protože si myslí, že jejich hlas by stejně nic nezměnil. A myslí si to, protože si dali dvě a dvě dohromady když viděli co se dělo když se volil prezident (Pavel), tím chci říct, že se výsledky voleb věděli hodinu před tím než hlasování oficiálně skončilo."
661,-0.3883562254183908,0.46620256753959105,ODS,"mají názor, který je mi sympatický"
663,-0.20544835630400432,-0.7613819582157094,ANO,"vnímaví, všímaví, se zájmem o budoucnost svých potomků"
664,0.31868986747607136,-0.5287209450841495,Unknown,"V politice se nějak moc nevyznám, moc to nesleduji, sem tam si něco přečtu, ale většinou je to samé negativum."
665,-0.07296172128278768,-0.5474313245629625,Unknown,mají stejné názory víceméně něco mezi levicí a středem 
666,0.3538517991261505,-0.4981505078502182,STAN,"Nesledují dezinformační weby, mají schopnost kritického myšlení, umí si dát informaci do kontextu a hlavně nezapomínají, umí si vybavit, co kdo kdy v politice řekl nebo udělal."
667,-0.16041894050732922,-0.41193866080549163,STAN,Naštěstí žiji v práci a mém okolí většinou s lidmi co svět vnímají podobně jako já. Jsou to lidi inteligentní s přehledem. Jen výjímečně se v něčem neshodneme. S takovými lidmi se nebojím probrat jakékoliv téma. Bavit se o minulosti. 
668,-0.6753370191744031,-0.26291372284880415,ANO,Hledají odpovědi na svoje otázky všude. Ví že mnohá dnešní dezinformace se zítra stane pravdou.  Jsou přemýšliví
669,0.3886374018628684,0.6145575535605868,ANO,"Jsem ráda,ale nemám ráda přílišné agresory. Myslím,že spousta toho se dá vyřešit pokojně "
670,-0.055844165917314496,0.44479284751391296,ANO,"Lidé, kteří uznávají individuální snahu a úspěchy, avšak chápou i potřebu společenské solidarity. Zkrátka umí se o úspěchy podělit i s opravdu!! Potřebnými. "
671,-0.3347025555168027,0.6453050855580816,ANO,"Politika má sloužit lidem, poslanci by měli myslet na lidi a nové zákony nesmí rušit původní smlouvy "
672,0.18104453366965143,-0.7434088332390849,Pirati,"Průměrně inteligentní, pracovití, úspěšní, finančně v dobré kondici"
673,-0.045666527320755906,0.030406375258994162,STAN,"Jsou to lidé, kteří jsou finančně gramotní, pracovití. Chápou, že nemůže být vše zadarmo a stát musí dělat šetřící opatření. Jsou to lidé, kteří nenaletí na populistické řeči, dokážou uvažovat v souvislostech a v diskuzi používají relevantní argumenty."
674,0.44029848690079326,-0.29574064971807057,ANO,"nerozčilují se nad politikou, nestarají se o všechny problémy politiku, nehodnotí, jen občas něco přečtou, ale nekomentují to"
675,-0.19270189716795355,0.11281901319675829,STAN,"Jsou to lidé,kteří se zajímají o dění v obci a nejen v obci ale celkově v našem státě "
676,-0.1272070438409689,0.7847829744953811,Unknown,"Lepší casy, rovnoprávnost mezi všemi "
677,0.5530577188197987,-0.5506628894059982,ANO,"Voliči ANO, průměrní lidéa průměrnými platy."
678,0.42594392951956955,0.30904509007019487,ANO,"Vzhledem tomu, že mají stejné smýšlení jako já, tak si myslím, že to s naší zemí myslí velice dobře a chtějí aby naše zem co nejvíce prosperovala."
679,0.6933579347737875,-0.1841568544481885,ODS,"Kdo nepracuje at nejí.Když vládne vláda,která je zvolená,tak si většina myslí,že vládne špatně a oni by vládli lépe."
680,0.26963846527799024,-0.6887902028211239,ANO,Vůbec nevím jak je popsat. 
681,0.10439076869555015,0.2453274047162764,Other,"Lidé, kteří ostatní nejsou lhostejní."
682,-0.41051241827958435,0.19582377406836912,STAN,"Jsou to lidi inteligentní, vzdělaní, pracující."
683,0.34572764566833797,0.7025085801271164,Unknown,"Podprůměrné příjmy, proevropští, nejsou rasisté"
684,-0.6197757256645842,-0.11471678393604769,KSCM,Jsou mi příjemní a rozumní. Jsem pro mír a klid. Vztahy mezi občany na velice příjemném vztahu. Vzájemné pomoci a naslouchání.
685,0.06333824447436708,0.6568849911009744,Unknown,"O politiku se nezajímají. Je uplně jedno kdo ve vládě bude protože je to všechno stejná banda. Neřeší věci které nemohou ovlivnit a jen se přizpůsobují změnám které nastanou.
"
686,-0.0006955634220010329,-0.06258691662433213,ANO,Jsou to lidé volící ANO a koalici STAČILO 
687,-0.21540409513192305,-0.06833052346358966,SPD,Jsou to lidé podobného věku a nebo starší generace.
688,-0.5208794263258819,-0.4624154945861355,ODS,"Těžko popisovat, volím přátelé, kteří souzní s mými názory.na ulici je nerozeznáte od jiných voličů 
"
689,0.12219284557280123,-0.059706202178965155,Other,"Lidé, kteří chtějí žít po svém a za svoje. Chtějí, ať stát dá zákonné rámce a zajistí vymahatelnost práva a jinak ať se jim nesere do života. Chtějí minimální daně a nechtějí po státu žádné dotace nebo úlevy. Chtějí maximální smuvní volnost v právních vztazích. Chtějí mít možnost bránit sebe, své blízké a svůj majetek proti těm, kteří si ho neváží i proti zlovůli státu. "
690,0.0647654147221969,0.06323552253209708,KSCM,"Jsou to levicově konzervativní lidé, kteří jsou příznivě nakloněni i některým liberálním tématům."
691,0.31435550699772774,0.36289487458005676,Pirati,"Mladí lidé většinou vzdělaní středoškolské s maturitou a výš, rodiče od malých dětí, kteří vědí, že se budou o sebe muset postarat sami v pozdějším věku "
692,-0.5389041051446792,-0.2629940952769419,Other,"Máme stejné zkušenosti, většina lidí je blíže mé věkové kategorii, názory na některé politiky jsou podobné "
693,0.7573466643095186,0.2078548480859074,STAN,"Střed, snížit sociální davky"
694,-0.2920344014616917,-0.005606524880787623,ANO,"Lidí kteří dřou na vládu která radši podpoří Ukrajinskou válku místo toho, aby se starala o lidi který jim vydělávají na jejich pohodlí. Lidi kteří jsou už na pokraji svých sil jak psychických tak fyzických, co je ještě za podpasovku čeká. Žádné zlepšení, pořád jen horší a horší. Týká se to všech směrů. "
695,0.4361506572630926,0.14744730829751473,ANO,Jsou nespokojený co se děje 
696,0.0009675157249995727,0.7947481193343963,Unknown,stojí pevně nohama na zemi
697,0.644010326105696,-0.14536545689812266,ANO,"Jsem tolerantní a každý má právo volit si koho chce,ne jak voliči  ODS, TOP a jim podobných, nevolíš nás , tak jsi blb, to je špatně!!!!!"
698,-0.013150706638941493,0.13265193526042393,Unknown,"Jsou to lidé,kteří přemýšlí a nejsou odkázáni na mainstream."
699,0.010354231087359828,-0.5160853633722228,ANO,"v pohodě, jsou vyrovnaní neagresivní a hlavně neútočí na jiné
"
700,0.257407273394412,-0.20149751462491236,ANO,Jsou to lidé zdravého úsudku toužící mít za poctivou práci poctivé ohodnocení.
